year;month;day;lod(ms);sig(ms);
2012;7;19;0.0842;0.0151;
2012;7;20;0.2859;0.0151;
2012;7;21;0.3972;0.0151;
2012;7;22;0.4926;0.0151;
2012;7;23;0.5648;0.0151;
2012;7;24;0.5695;0.0151;
2012;7;25;0.5049;0.0151;
2012;7;26;0.4147;0.0150;
2012;7;27;0.2744;0.0150;
2012;7;28;0.1846;0.0150;
2012;7;29;0.0914;0.0150;
2012;7;30;0.0909;0.0150;
2012;7;31;0.1960;0.0150;
2012;8;1;0.3108;0.0150;
2012;8;2;0.4460;0.0150;
2012;8;3;0.5396;0.0149;
2012;8;4;0.5550;0.0149;
2012;8;5;0.5721;0.0149;
2012;8;6;0.5053;0.0149;
2012;8;7;0.3397;0.0148;
2012;8;8;0.1661;0.0148;
2012;8;9;0.0371;0.0148;
2012;8;10;-0.0307;0.0148;
2012;8;11;-0.0902;0.0147;
2012;8;12;-0.1898;0.0147;
2012;8;13;-0.1966;0.0146;
2012;8;14;-0.0889;0.0146;
2012;8;15;0.0211;0.0146;
2012;8;16;0.1737;0.0145;
2012;8;17;0.3561;0.0145;
2012;8;18;0.5073;0.0144;
2012;8;19;0.6279;0.0143;
2012;8;20;0.6642;0.0143;
2012;8;21;0.6251;0.0142;
2012;8;22;0.5229;0.0141;
2012;8;23;0.3797;0.0141;
2012;8;24;0.2318;0.0140;
2012;8;25;0.1370;0.0139;
2012;8;26;0.1333;0.0138;
2012;8;27;0.2493;0.0137;
2012;8;28;0.4552;0.0136;
2012;8;29;0.5988;0.0135;
2012;8;30;0.7448;0.0134;
2012;8;31;0.8230;0.0133;
2012;9;1;0.8663;0.0131;
2012;9;2;0.8248;0.0130;
2012;9;3;0.7964;0.0129;
2012;9;4;0.6528;0.0128;
2012;9;5;0.4866;0.0127;
2012;9;6;0.3611;0.0125;
2012;9;7;0.2671;0.0124;
2012;9;8;0.1911;0.0122;
2012;9;9;0.2287;0.0121;
2012;9;10;0.3258;0.0120;
2012;9;11;0.4811;0.0118;
2012;9;12;0.6435;0.0117;
2012;9;13;0.8376;0.0115;
2012;9;14;1.0754;0.0114;
2012;9;15;1.3646;0.0112;
2012;9;16;1.4332;0.0112;
2012;9;17;1.4099;0.0112;
2012;9;18;1.2693;0.0112;
2012;9;19;1.1095;0.0113;
2012;9;20;0.8787;0.0114;
2012;9;21;0.7321;0.0115;
2012;9;22;0.6762;0.0117;
2012;9;23;0.7079;0.0118;
2012;9;24;0.7768;0.0119;
2012;9;25;0.9143;0.0121;
2012;9;26;1.1231;0.0122;
2012;9;27;1.2846;0.0123;
2012;9;28;1.3584;0.0124;
2012;9;29;1.3337;0.0125;
2012;9;30;1.2474;0.0125;
2012;10;1;1.0615;0.0126;
2012;10;2;0.8837;0.0127;
2012;10;3;0.7203;0.0128;
2012;10;4;0.6181;0.0128;
2012;10;5;0.5570;0.0129;
2012;10;6;0.5114;0.0129;
2012;10;7;0.5104;0.0130;
2012;10;8;0.6193;0.0130;
2012;10;9;0.7972;0.0130;
2012;10;10;0.9531;0.0131;
2012;10;11;1.1430;0.0131;
2012;10;12;1.2944;0.0131;
2012;10;13;1.4418;0.0131;
2012;10;14;1.5103;0.0131;
2012;10;15;1.4778;0.0131;
2012;10;16;1.3380;0.0131;
2012;10;17;1.1660;0.0130;
2012;10;18;0.9748;0.0130;
2012;10;19;0.8233;0.0129;
2012;10;20;0.7779;0.0129;
2012;10;21;0.7792;0.0128;
2012;10;22;0.8468;0.0127;
2012;10;23;0.9496;0.0126;
2012;10;24;1.0536;0.0125;
2012;10;25;1.1278;0.0124;
2012;10;26;1.1663;0.0123;
2012;10;27;1.1259;0.0121;
2012;10;28;1.0673;0.0120;
2012;10;29;0.9645;0.0119;
2012;10;30;0.8856;0.0117;
2012;10;31;0.8158;0.0116;
2012;11;1;0.7244;0.0114;
2012;11;2;0.7050;0.0113;
2012;11;3;0.6979;0.0111;
2012;11;4;0.8113;0.0110;
2012;11;5;0.8829;0.0108;
2012;11;6;1.0188;0.0106;
2012;11;7;1.1494;0.0104;
2012;11;8;1.2763;0.0103;
2012;11;9;1.3642;0.0101;
2012;11;10;1.4156;0.0099;
2012;11;11;1.4804;0.0097;
2012;11;12;1.5071;0.0096;
2012;11;13;1.4574;0.0094;
2012;11;14;1.3469;0.0093;
2012;11;15;1.2995;0.0092;
2012;11;16;1.2885;0.0091;
2012;11;17;1.3451;0.0090;
2012;11;18;1.5091;0.0089;
2012;11;19;1.6651;0.0088;
2012;11;20;1.7276;0.0088;
2012;11;21;1.7442;0.0087;
2012;11;22;1.6953;0.0087;
2012;11;23;1.6340;0.0086;
2012;11;24;1.5195;0.0086;
2012;11;25;1.3608;0.0086;
2012;11;26;1.2224;0.0085;
2012;11;27;1.0821;0.0085;
2012;11;28;0.9918;0.0085;
2012;11;29;0.9329;0.0084;
2012;11;30;0.8680;0.0084;
2012;12;1;0.9130;0.0084;
2012;12;2;1.0040;0.0084;
2012;12;3;1.0702;0.0084;
2012;12;4;1.1345;0.0083;
2012;12;5;1.2537;0.0083;
2012;12;6;1.3248;0.0083;
2012;12;7;1.3703;0.0083;
2012;12;8;1.3448;0.0083;
2012;12;9;1.3327;0.0083;
2012;12;10;1.3070;0.0083;
2012;12;11;1.1542;0.0082;
2012;12;12;1.0096;0.0082;
2012;12;13;0.9132;0.0082;
2012;12;14;0.9299;0.0082;
2012;12;15;0.9653;0.0081;
2012;12;16;1.0463;0.0081;
2012;12;17;1.0838;0.0081;
2012;12;18;1.1289;0.0080;
2012;12;19;1.1225;0.0080;
2012;12;20;0.9404;0.0080;
2012;12;21;0.7950;0.0080;
2012;12;22;0.7247;0.0079;
2012;12;23;0.6972;0.0079;
2012;12;24;0.6315;0.0079;
2012;12;25;0.5137;0.0079;
2012;12;26;0.4474;0.0079;
2012;12;27;0.4679;0.0079;
2012;12;28;0.4648;0.0079;
2012;12;29;0.5027;0.0079;
2012;12;30;0.6508;0.0079;
2012;12;31;0.7661;0.0079;
2013;1;1;0.8908;0.0084;
2013;1;2;1.0380;0.0084;
2013;1;3;1.1409;0.0085;
2013;1;4;1.2019;0.0085;
2013;1;5;1.2066;0.0085;
2013;1;6;1.1391;0.0085;
2013;1;7;0.9850;0.0085;
2013;1;8;0.8888;0.0085;
2013;1;9;0.8315;0.0085;
2013;1;10;0.8859;0.0085;
2013;1;11;1.0276;0.0085;
2013;1;12;1.1763;0.0085;
2013;1;13;1.3109;0.0085;
2013;1;14;1.4629;0.0085;
2013;1;15;1.5359;0.0085;
2013;1;16;1.4533;0.0085;
2013;1;17;1.3488;0.0085;
2013;1;18;1.2530;0.0085;
2013;1;19;1.2012;0.0085;
2013;1;20;1.1213;0.0085;
2013;1;21;1.0740;0.0085;
2013;1;22;1.0638;0.0085;
2013;1;23;1.0841;0.0085;
2013;1;24;1.1081;0.0086;
2013;1;25;1.1205;0.0086;
2013;1;26;1.1736;0.0086;
2013;1;27;1.3019;0.0086;
2013;1;28;1.4110;0.0086;
2013;1;29;1.4984;0.0086;
2013;1;30;1.5462;0.0086;
2013;1;31;1.5434;0.0086;
2013;2;1;1.4218;0.0087;
2013;2;2;1.2953;0.0087;
2013;2;3;1.1535;0.0087;
2013;2;4;1.0689;0.0087;
2013;2;5;0.9328;0.0087;
2013;2;6;0.9198;0.0087;
2013;2;7;0.9909;0.0087;
2013;2;8;1.1237;0.0088;
2013;2;9;1.2763;0.0088;
2013;2;10;1.3759;0.0088;
2013;2;11;1.4362;0.0088;
2013;2;12;1.3880;0.0088;
2013;2;13;1.2134;0.0089;
2013;2;14;1.0509;0.0089;
2013;2;15;0.9396;0.0089;
2013;2;16;0.8369;0.0090;
2013;2;17;0.7366;0.0090;
2013;2;18;0.6448;0.0091;
2013;2;19;0.5863;0.0091;
2013;2;20;0.6594;0.0092;
2013;2;21;0.7652;0.0092;
2013;2;22;0.9435;0.0093;
2013;2;23;1.1225;0.0094;
2013;2;24;1.2904;0.0095;
2013;2;25;1.4588;0.0096;
2013;2;26;1.6370;0.0097;
2013;2;27;1.7356;0.0098;
2013;2;28;1.7356;0.0099;
2013;3;1;1.7292;0.0100;
2013;3;2;1.5897;0.0102;
2013;3;3;1.4927;0.0104;
2013;3;4;1.4688;0.0106;
2013;3;5;1.4735;0.0108;
2013;3;6;1.5099;0.0109;
2013;3;7;1.6168;0.0111;
2013;3;8;1.7040;0.0113;
2013;3;9;1.8194;0.0115;
2013;3;10;1.9040;0.0117;
2013;3;11;1.8998;0.0118;
2013;3;12;1.8711;0.0120;
2013;3;13;1.7781;0.0121;
2013;3;14;1.6723;0.0123;
2013;3;15;1.5482;0.0124;
2013;3;16;1.4157;0.0126;
2013;3;17;1.3046;0.0127;
2013;3;18;1.2321;0.0129;
2013;3;19;1.1480;0.0130;
2013;3;20;1.1545;0.0131;
2013;3;21;1.1914;0.0133;
2013;3;22;1.2585;0.0134;
2013;3;23;1.4257;0.0135;
2013;3;24;1.5786;0.0136;
2013;3;25;1.7030;0.0137;
2013;3;26;1.8518;0.0138;
2013;3;27;1.9554;0.0139;
2013;3;28;1.9499;0.0140;
2013;3;29;1.8911;0.0141;
2013;3;30;1.7897;0.0142;
2013;3;31;1.6856;0.0143;
2013;4;1;1.6203;0.0143;
2013;4;2;1.5651;0.0144;
2013;4;3;1.5671;0.0145;
2013;4;4;1.6253;0.0145;
2013;4;5;1.7599;0.0146;
2013;4;6;1.8642;0.0146;
2013;4;7;1.8990;0.0147;
2013;4;8;1.8727;0.0147;
2013;4;9;1.8038;0.0147;
2013;4;10;1.6741;0.0147;
2013;4;11;1.5045;0.0148;
2013;4;12;1.3633;0.0148;
2013;4;13;1.2303;0.0148;
2013;4;14;1.1527;0.0147;
2013;4;15;1.0929;0.0147;
2013;4;16;1.1176;0.0147;
2013;4;17;1.1613;0.0147;
2013;4;18;1.1959;0.0146;
2013;4;19;1.3074;0.0146;
2013;4;20;1.4754;0.0146;
2013;4;21;1.5923;0.0145;
2013;4;22;1.6977;0.0144;
2013;4;23;1.7958;0.0144;
2013;4;24;1.8230;0.0143;
2013;4;25;1.7928;0.0143;
2013;4;26;1.7021;0.0142;
2013;4;27;1.5426;0.0141;
2013;4;28;1.3950;0.0141;
2013;4;29;1.3614;0.0140;
2013;4;30;1.3765;0.0140;
2013;5;1;1.4226;0.0139;
2013;5;2;1.5343;0.0138;
2013;5;3;1.6588;0.0138;
2013;5;4;1.6978;0.0138;
2013;5;5;1.6712;0.0137;
2013;5;6;1.6513;0.0137;
2013;5;7;1.5733;0.0136;
2013;5;8;1.4590;0.0136;
2013;5;9;1.2814;0.0136;
2013;5;10;1.1249;0.0135;
2013;5;11;1.0251;0.0135;
2013;5;12;0.9404;0.0135;
2013;5;13;0.9047;0.0134;
2013;5;14;0.9003;0.0134;
2013;5;15;0.9594;0.0134;
2013;5;16;1.0320;0.0134;
2013;5;17;1.1958;0.0134;
2013;5;18;1.3148;0.0134;
2013;5;19;1.4225;0.0133;
2013;5;20;1.4982;0.0133;
2013;5;21;1.5116;0.0133;
2013;5;22;1.4402;0.0133;
2013;5;23;1.3784;0.0133;
2013;5;24;1.2580;0.0133;
2013;5;25;1.1409;0.0133;
2013;5;26;1.0312;0.0133;
2013;5;27;0.9175;0.0133;
2013;5;28;0.9108;0.0133;
2013;5;29;0.9119;0.0133;
2013;5;30;0.9371;0.0133;
2013;5;31;0.9083;0.0133;
2013;6;1;0.8125;0.0133;
2013;6;2;0.6963;0.0133;
2013;6;3;0.6465;0.0132;
2013;6;4;0.5541;0.0132;
2013;6;5;0.4204;0.0132;
2013;6;6;0.3183;0.0132;
2013;6;7;0.2378;0.0131;
2013;6;8;0.1403;0.0131;
2013;6;9;0.0820;0.0131;
2013;6;10;0.1016;0.0131;
2013;6;11;0.2011;0.0130;
2013;6;12;0.2879;0.0130;
2013;6;13;0.4226;0.0130;
2013;6;14;0.5604;0.0130;
2013;6;15;0.6894;0.0129;
2013;6;16;0.7732;0.0129;
2013;6;17;0.8433;0.0129;
2013;6;18;0.8712;0.0129;
2013;6;19;0.8211;0.0129;
2013;6;20;0.7709;0.0128;
2013;6;21;0.6593;0.0128;
2013;6;22;0.5808;0.0128;
2013;6;23;0.5616;0.0128;
2013;6;24;0.6036;0.0128;
2013;6;25;0.7057;0.0128;
2013;6;26;0.7645;0.0128;
2013;6;27;0.7990;0.0128;
2013;6;28;0.7593;0.0128;
2013;6;29;0.6512;0.0128;
2013;6;30;0.4923;0.0128;
2013;7;1;0.2903;0.0128;
2013;7;2;0.1182;0.0128;
2013;7;3;-0.0571;0.0128;
2013;7;4;-0.2287;0.0128;
2013;7;5;-0.2912;0.0128;
2013;7;6;-0.3477;0.0129;
2013;7;7;-0.3593;0.0129;
2013;7;8;-0.2522;0.0129;
2013;7;9;-0.1149;0.0130;
2013;7;10;0.0077;0.0130;
2013;7;11;0.1672;0.0130;
2013;7;12;0.2560;0.0131;
2013;7;13;0.3605;0.0131;
2013;7;14;0.4030;0.0132;
2013;7;15;0.4258;0.0132;
2013;7;16;0.4286;0.0133;
2013;7;17;0.3925;0.0133;
2013;7;18;0.3277;0.0134;
2013;7;19;0.2735;0.0134;
2013;7;20;0.2354;0.0135;
2013;7;21;0.2105;0.0135;
2013;7;22;0.2807;0.0136;
2013;7;23;0.4278;0.0136;
2013;7;24;0.5583;0.0137;
2013;7;25;0.6296;0.0137;
2013;7;26;0.6564;0.0138;
2013;7;27;0.6092;0.0138;
2013;7;28;0.4846;0.0139;
2013;7;29;0.3568;0.0139;
2013;7;30;0.2257;0.0140;
2013;7;31;0.1170;0.0140;
2013;8;1;0.0434;0.0141;
2013;8;2;-0.0191;0.0141;
2013;8;3;-0.0291;0.0142;
2013;8;4;-0.0111;0.0142;
2013;8;5;0.0697;0.0142;
2013;8;6;0.1832;0.0143;
2013;8;7;0.2741;0.0143;
2013;8;8;0.3302;0.0144;
2013;8;9;0.4365;0.0144;
2013;8;10;0.5279;0.0144;
2013;8;11;0.5378;0.0145;
2013;8;12;0.4871;0.0145;
2013;8;13;0.4243;0.0145;
2013;8;14;0.3647;0.0145;
2013;8;15;0.3132;0.0146;
2013;8;16;0.2967;0.0146;
2013;8;17;0.3818;0.0146;
2013;8;18;0.5532;0.0146;
2013;8;19;0.6305;0.0146;
2013;8;20;0.7825;0.0146;
2013;8;21;0.8623;0.0146;
2013;8;22;0.8898;0.0146;
2013;8;23;0.8374;0.0146;
2013;8;24;0.7660;0.0146;
2013;8;25;0.6468;0.0146;
2013;8;26;0.5439;0.0146;
2013;8;27;0.3996;0.0146;
2013;8;28;0.2964;0.0146;
2013;8;29;0.2559;0.0146;
2013;8;30;0.2515;0.0146;
2013;8;31;0.2250;0.0146;
2013;9;1;0.3020;0.0146;
2013;9;2;0.4263;0.0146;
2013;9;3;0.5082;0.0146;
2013;9;4;0.6425;0.0146;
2013;9;5;0.8064;0.0146;
2013;9;6;0.9107;0.0145;
2013;9;7;0.9740;0.0145;
2013;9;8;0.9391;0.0145;
2013;9;9;0.8822;0.0145;
2013;9;10;0.7755;0.0145;
2013;9;11;0.7056;0.0145;
2013;9;12;0.6663;0.0144;
2013;9;13;0.6449;0.0144;
2013;9;14;0.7250;0.0144;
2013;9;15;0.8702;0.0144;
2013;9;16;1.0222;0.0144;
2013;9;17;1.2024;0.0143;
2013;9;18;1.3377;0.0143;
2013;9;19;1.3853;0.0143;
2013;9;20;1.3010;0.0142;
2013;9;21;1.1423;0.0142;
2013;9;22;1.0214;0.0141;
2013;9;23;0.8944;0.0141;
2013;9;24;0.8450;0.0140;
2013;9;25;0.8191;0.0140;
2013;9;26;0.7756;0.0140;
2013;9;27;0.7198;0.0141;
2013;9;28;0.7003;0.0141;
2013;9;29;0.7465;0.0142;
2013;9;30;0.8861;0.0142;
2013;10;1;0.9851;0.0143;
2013;10;2;1.1245;0.0143;
2013;10;3;1.1812;0.0144;
2013;10;4;1.2572;0.0144;
2013;10;5;1.2910;0.0144;
2013;10;6;1.2733;0.0144;
2013;10;7;1.2192;0.0144;
2013;10;8;1.1707;0.0144;
2013;10;9;1.1339;0.0144;
2013;10;10;1.1061;0.0144;
2013;10;11;1.1101;0.0144;
2013;10;12;1.1577;0.0144;
2013;10;13;1.2431;0.0144;
2013;10;14;1.3816;0.0143;
2013;10;15;1.4959;0.0143;
2013;10;16;1.5403;0.0142;
2013;10;17;1.5102;0.0142;
2013;10;18;1.4385;0.0141;
2013;10;19;1.2853;0.0141;
2013;10;20;1.1053;0.0140;
2013;10;21;0.9064;0.0140;
2013;10;22;0.7936;0.0139;
2013;10;23;0.7584;0.0139;
2013;10;24;0.8042;0.0138;
2013;10;25;0.9433;0.0138;
2013;10;26;1.0364;0.0137;
2013;10;27;1.1019;0.0137;
2013;10;28;1.2716;0.0137;
2013;10;29;1.4087;0.0136;
2013;10;30;1.5023;0.0136;
2013;10;31;1.5320;0.0136;
2013;11;1;1.4698;0.0135;
2013;11;2;1.3811;0.0135;
2013;11;3;1.3043;0.0135;
2013;11;4;1.3043;0.0134;
2013;11;5;1.2651;0.0134;
2013;11;6;1.2149;0.0134;
2013;11;7;1.1385;0.0134;
2013;11;8;1.1564;0.0133;
2013;11;9;1.2022;0.0133;
2013;11;10;1.3002;0.0133;
2013;11;11;1.3773;0.0133;
2013;11;12;1.4437;0.0133;
2013;11;13;1.5010;0.0132;
2013;11;14;1.4418;0.0132;
2013;11;15;1.2787;0.0132;
2013;11;16;1.1450;0.0132;
2013;11;17;1.0649;0.0132;
2013;11;18;0.9562;0.0132;
2013;11;19;0.9092;0.0132;
2013;11;20;0.8690;0.0132;
2013;11;21;0.8779;0.0132;
2013;11;22;0.9145;0.0132;
2013;11;23;1.0387;0.0132;
2013;11;24;1.1639;0.0131;
2013;11;25;1.2337;0.0131;
2013;11;26;1.3016;0.0131;
2013;11;27;1.3907;0.0131;
2013;11;28;1.4582;0.0131;
2013;11;29;1.4041;0.0131;
2013;11;30;1.3588;0.0130;
2013;12;1;1.3435;0.0130;
2013;12;2;1.2458;0.0130;
2013;12;3;1.1527;0.0129;
2013;12;4;1.1485;0.0129;
2013;12;5;1.1580;0.0129;
2013;12;6;1.2450;0.0129;
2013;12;7;1.3655;0.0128;
2013;12;8;1.4145;0.0128;
2013;12;9;1.4267;0.0128;
2013;12;10;1.3498;0.0127;
2013;12;11;1.2567;0.0127;
2013;12;12;1.1469;0.0127;
2013;12;13;1.0580;0.0126;
2013;12;14;0.9192;0.0126;
2013;12;15;0.7803;0.0126;
2013;12;16;0.6877;0.0126;
2013;12;17;0.6188;0.0126;
2013;12;18;0.6070;0.0126;
2013;12;19;0.6785;0.0126;
2013;12;20;0.7629;0.0126;
2013;12;21;0.9297;0.0125;
2013;12;22;1.0592;0.0125;
2013;12;23;1.1598;0.0125;
2013;12;24;1.2651;0.0125;
2013;12;25;1.3238;0.0125;
2013;12;26;1.3841;0.0125;
2013;12;27;1.4322;0.0125;
2013;12;28;1.4002;0.0125;
2013;12;29;1.3948;0.0125;
2013;12;30;1.2934;0.0125;
2013;12;31;1.2211;0.0125;
2014;1;1;1.1952;0.0230;
2014;1;2;1.2339;0.0230;
2014;1;3;1.3011;0.0230;
2014;1;4;1.3803;0.0230;
2014;1;5;1.4192;0.0230;
2014;1;6;1.3885;0.0230;
2014;1;7;1.2674;0.0230;
2014;1;8;1.0994;0.0230;
2014;1;9;0.9721;0.0230;
2014;1;10;0.8292;0.0229;
2014;1;11;0.6654;0.0229;
2014;1;12;0.5909;0.0229;
2014;1;13;0.5450;0.0229;
2014;1;14;0.5509;0.0229;
2014;1;15;0.6293;0.0230;
2014;1;16;0.7043;0.0230;
2014;1;17;0.8169;0.0230;
2014;1;18;0.9733;0.0230;
2014;1;19;1.1195;0.0231;
2014;1;20;1.2016;0.0231;
2014;1;21;1.2565;0.0231;
2014;1;22;1.2901;0.0232;
2014;1;23;1.2505;0.0232;
2014;1;24;1.1427;0.0232;
2014;1;25;1.0841;0.0232;
2014;1;26;1.0054;0.0231;
2014;1;27;0.9439;0.0231;
2014;1;28;0.9566;0.0231;
2014;1;29;1.0696;0.0231;
2014;1;30;1.2412;0.0231;
2014;1;31;1.3455;0.0231;
2014;2;1;1.4088;0.0231;
2014;2;2;1.3966;0.0231;
2014;2;3;1.3401;0.0231;
2014;2;4;1.2129;0.0232;
2014;2;5;1.0118;0.0232;
2014;2;6;0.8329;0.0233;
2014;2;7;0.7076;0.0233;
2014;2;8;0.6317;0.0233;
2014;2;9;0.5625;0.0234;
2014;2;10;0.5991;0.0234;
2014;2;11;0.6722;0.0235;
2014;2;12;0.7413;0.0235;
2014;2;13;0.8543;0.0236;
2014;2;14;0.9903;0.0236;
2014;2;15;1.1131;0.0237;
2014;2;16;1.2701;0.0237;
2014;2;17;1.3350;0.0238;
2014;2;18;1.3584;0.0238;
2014;2;19;1.3881;0.0239;
2014;2;20;1.3344;0.0239;
2014;2;21;1.2212;0.0240;
2014;2;22;1.1444;0.0240;
2014;2;23;1.1380;0.0241;
2014;2;24;1.1862;0.0241;
2014;2;25;1.2721;0.0241;
2014;2;26;1.4481;0.0242;
2014;2;27;1.6767;0.0242;
2014;2;28;1.8938;0.0242;
2014;3;1;1.9870;0.0242;
2014;3;2;1.9830;0.0242;
2014;3;3;1.9172;0.0242;
2014;3;4;1.7830;0.0242;
2014;3;5;1.5948;0.0242;
2014;3;6;1.4176;0.0242;
2014;3;7;1.2988;0.0242;
2014;3;8;1.1755;0.0242;
2014;3;9;1.0661;0.0242;
2014;3;10;1.0893;0.0242;
2014;3;11;1.0649;0.0242;
2014;3;12;1.0592;0.0242;
2014;3;13;1.1575;0.0242;
2014;3;14;1.2469;0.0242;
2014;3;15;1.2929;0.0242;
2014;3;16;1.2959;0.0242;
2014;3;17;1.2448;0.0242;
2014;3;18;1.2335;0.0242;
2014;3;19;1.1909;0.0241;
2014;3;20;1.1623;0.0241;
2014;3;21;1.1168;0.0241;
2014;3;22;1.1114;0.0241;
2014;3;23;1.1640;0.0240;
2014;3;24;1.2655;0.0240;
2014;3;25;1.3746;0.0240;
2014;3;26;1.5393;0.0240;
2014;3;27;1.6747;0.0240;
2014;3;28;1.7359;0.0240;
2014;3;29;1.8000;0.0240;
2014;3;30;1.7891;0.0240;
2014;3;31;1.6708;0.0240;
2014;4;1;1.4932;0.0240;
2014;4;2;1.4019;0.0240;
2014;4;3;1.3076;0.0240;
2014;4;4;1.2133;0.0240;
2014;4;5;1.2089;0.0240;
2014;4;6;1.1916;0.0240;
2014;4;7;1.1847;0.0240;
2014;4;8;1.1804;0.0239;
2014;4;9;1.2427;0.0239;
2014;4;10;1.2837;0.0239;
2014;4;11;1.3690;0.0238;
2014;4;12;1.4100;0.0238;
2014;4;13;1.4564;0.0237;
2014;4;14;1.4828;0.0237;
2014;4;15;1.3962;0.0236;
2014;4;16;1.2634;0.0236;
2014;4;17;1.1786;0.0236;
2014;4;18;1.2207;0.0236;
2014;4;19;1.2048;0.0237;
2014;4;20;1.2852;0.0237;
2014;4;21;1.3677;0.0236;
2014;4;22;1.5262;0.0236;
2014;4;23;1.6696;0.0236;
2014;4;24;1.7856;0.0236;
2014;4;25;1.9238;0.0235;
2014;4;26;2.0142;0.0235;
2014;4;27;1.9416;0.0234;
2014;4;28;1.7730;0.0233;
2014;4;29;1.5938;0.0232;
2014;4;30;1.4226;0.0231;
2014;5;1;1.2415;0.0231;
2014;5;2;1.1000;0.0230;
2014;5;3;1.0920;0.0229;
2014;5;4;1.1010;0.0229;
2014;5;5;1.1384;0.0228;
2014;5;6;1.2071;0.0228;
2014;5;7;1.2801;0.0227;
2014;5;8;1.3765;0.0227;
2014;5;9;1.4356;0.0227;
2014;5;10;1.4455;0.0226;
2014;5;11;1.4303;0.0226;
2014;5;12;1.3703;0.0226;
2014;5;13;1.2425;0.0226;
2014;5;14;1.1465;0.0225;
2014;5;15;1.0614;0.0225;
2014;5;16;1.0122;0.0225;
2014;5;17;1.0074;0.0225;
2014;5;18;1.0721;0.0225;
2014;5;19;1.1993;0.0225;
2014;5;20;1.3561;0.0225;
2014;5;21;1.4540;0.0225;
2014;5;22;1.4685;0.0225;
2014;5;23;1.4057;0.0225;
2014;5;24;1.3568;0.0225;
2014;5;25;1.1844;0.0224;
2014;5;26;1.0353;0.0224;
2014;5;27;0.8506;0.0224;
2014;5;28;0.6934;0.0223;
2014;5;29;0.5765;0.0223;
2014;5;30;0.4270;0.0223;
2014;5;31;0.3875;0.0222;
2014;6;1;0.3861;0.0222;
2014;6;2;0.4316;0.0221;
2014;6;3;0.4573;0.0221;
2014;6;4;0.5776;0.0220;
2014;6;5;0.6242;0.0219;
2014;6;6;0.6883;0.0219;
2014;6;7;0.7217;0.0218;
2014;6;8;0.7559;0.0218;
2014;6;9;0.7266;0.0217;
2014;6;10;0.6863;0.0217;
2014;6;11;0.6755;0.0216;
2014;6;12;0.6469;0.0216;
2014;6;13;0.6355;0.0216;
2014;6;14;0.6830;0.0215;
2014;6;15;0.7749;0.0215;
2014;6;16;0.8931;0.0215;
2014;6;17;1.0498;0.0215;
2014;6;18;1.1388;0.0214;
2014;6;19;1.1750;0.0214;
2014;6;20;1.1245;0.0214;
2014;6;21;0.9952;0.0214;
2014;6;22;0.8271;0.0214;
2014;6;23;0.6524;0.0214;
2014;6;24;0.5008;0.0215;
2014;6;25;0.3708;0.0215;
2014;6;26;0.2363;0.0215;
2014;6;27;0.1369;0.0215;
2014;6;28;0.1574;0.0216;
2014;6;29;0.2359;0.0216;
2014;6;30;0.3267;0.0216;
2014;7;1;0.3603;0.0217;
2014;7;2;0.4170;0.0217;
2014;7;3;0.4943;0.0217;
2014;7;4;0.5533;0.0218;
2014;7;5;0.5303;0.0218;
2014;7;6;0.4511;0.0218;
2014;7;7;0.3724;0.0218;
2014;7;8;0.3203;0.0219;
2014;7;9;0.2874;0.0219;
2014;7;10;0.2785;0.0220;
2014;7;11;0.3485;0.0220;
2014;7;12;0.4342;0.0220;
2014;7;13;0.6071;0.0221;
2014;7;14;0.7955;0.0221;
2014;7;15;0.8930;0.0222;
2014;7;16;0.9350;0.0222;
2014;7;17;0.8810;0.0222;
2014;7;18;0.7486;0.0222;
2014;7;19;0.6159;0.0222;
2014;7;20;0.4702;0.0223;
2014;7;21;0.3040;0.0223;
2014;7;22;0.1590;0.0223;
2014;7;23;0.0636;0.0223;
2014;7;24;0.0276;0.0223;
2014;7;25;0.0425;0.0223;
2014;7;26;0.0340;0.0223;
2014;7;27;0.0811;0.0223;
2014;7;28;0.1978;0.0223;
2014;7;29;0.3117;0.0223;
2014;7;30;0.4155;0.0223;
2014;7;31;0.4358;0.0223;
2014;8;1;0.4283;0.0223;
2014;8;2;0.3568;0.0223;
2014;8;3;0.2954;0.0222;
2014;8;4;0.2374;0.0222;
2014;8;5;0.1793;0.0222;
2014;8;6;0.1111;0.0221;
2014;8;7;0.0630;0.0221;
2014;8;8;0.1574;0.0221;
2014;8;9;0.3472;0.0220;
2014;8;10;0.4935;0.0220;
2014;8;11;0.6577;0.0219;
2014;8;12;0.7707;0.0219;
2014;8;13;0.8367;0.0218;
2014;8;14;0.8272;0.0218;
2014;8;15;0.6988;0.0218;
2014;8;16;0.5775;0.0218;
2014;8;17;0.4673;0.0218;
2014;8;18;0.3839;0.0219;
2014;8;19;0.2631;0.0219;
2014;8;20;0.2015;0.0219;
2014;8;21;0.1729;0.0219;
2014;8;22;0.1671;0.0219;
2014;8;23;0.2339;0.0219;
2014;8;24;0.2419;0.0219;
2014;8;25;0.2575;0.0219;
2014;8;26;0.3412;0.0218;
2014;8;27;0.4376;0.0218;
2014;8;28;0.4746;0.0219;
2014;8;29;0.4909;0.0219;
2014;8;30;0.4949;0.0219;
2014;8;31;0.4942;0.0219;
2014;9;1;0.5483;0.0219;
